,CROP,LATITUDE,LONGITUDE,YEAR,YIELD,GSL,CWD_fall,CWD_spring,CWD_summer,WW_fall,WW_spring,WW_summer,CDD_fall,CDD_spring,CDD_summer,CSDI_fall,CSDI_spring,CSDI_summer,WSDI_fall,WSDI_spring,WSDI_summer,CFD_fall,CFD_spring,CFD_summer,CSU_fall,CSU_spring,CSU_summer
121,corn,45.25,-76.25,1987,106.3,210.0,6.0,9.0,5.0,5.0,2.0,1.0,8.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,17.0,0.0,4.0,3.0,12.0
122,fall_rye,45.25,-76.25,1987,31.1,210.0,6.0,9.0,5.0,5.0,2.0,1.0,8.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,17.0,0.0,4.0,3.0,12.0
123,oats,45.25,-76.25,1987,57.3,210.0,6.0,9.0,5.0,5.0,2.0,1.0,8.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,17.0,0.0,4.0,3.0,12.0
124,spring_wheat,45.25,-76.25,1987,42.7,210.0,6.0,9.0,5.0,5.0,2.0,1.0,8.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,17.0,0.0,4.0,3.0,12.0
125,winter_wheat,45.25,-76.25,1987,51.9,210.0,6.0,9.0,5.0,5.0,2.0,1.0,8.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,17.0,0.0,4.0,3.0,12.0
126,barley,51.25,-86.75,1987,60.5,142.0,4.0,6.0,5.0,9.0,6.0,2.0,10.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,54.0,1.0,2.0,3.0,10.0
127,canola,51.25,-86.75,1987,32.5,142.0,4.0,6.0,5.0,9.0,6.0,2.0,10.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,54.0,1.0,2.0,3.0,10.0
128,fall_rye,51.25,-86.75,1987,31.1,142.0,4.0,6.0,5.0,9.0,6.0,2.0,10.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,54.0,1.0,2.0,3.0,10.0
129,oats,51.25,-86.75,1987,57.6,142.0,4.0,6.0,5.0,9.0,6.0,2.0,10.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,54.0,1.0,2.0,3.0,10.0
130,spring_wheat,51.25,-86.75,1987,42.7,142.0,4.0,6.0,5.0,9.0,6.0,2.0,10.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,54.0,1.0,2.0,3.0,10.0
131,winter_wheat,51.25,-86.75,1987,51.9,142.0,4.0,6.0,5.0,9.0,6.0,2.0,10.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,54.0,1.0,2.0,3.0,10.0
132,barley,49.25,-100.25,1987,40.3,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0
133,canary_seed,49.25,-100.25,1987,1180.0,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0
134,canola,49.25,-100.25,1987,25.9,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0
135,corn,49.25,-100.25,1987,86.0,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0
136,durum_wheat,49.25,-100.25,1987,27.1,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0
137,fall_rye,49.25,-100.25,1987,27.5,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0
138,flaxseed,49.25,-100.25,1987,18.2,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0
139,lentils,49.25,-100.25,1987,1367.0,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0
140,mustard,49.25,-100.25,1987,1133.0,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0
141,oats,49.25,-100.25,1987,47.4,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0
142,peas,49.25,-100.25,1987,29.3,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0
143,spring_wheat,49.25,-100.25,1987,22.5,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0
144,winter_wheat,49.25,-100.25,1987,24.0,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0
145,barley,49.75,-100.25,1987,49.3,162.0,3.0,6.0,5.0,2.0,4.0,1.0,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,13.0
146,canary_seed,49.75,-100.25,1987,1180.0,162.0,3.0,6.0,5.0,2.0,4.0,1.0,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,13.0
147,canola,49.75,-100.25,1987,25.2,162.0,3.0,6.0,5.0,2.0,4.0,1.0,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,13.0
148,corn,49.75,-100.25,1987,86.0,162.0,3.0,6.0,5.0,2.0,4.0,1.0,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,13.0
149,durum_wheat,49.75,-100.25,1987,27.1,162.0,3.0,6.0,5.0,2.0,4.0,1.0,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,13.0
150,fall_rye,49.75,-100.25,1987,25.0,162.0,3.0,6.0,5.0,2.0,4.0,1.0,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,13.0
151,flaxseed,49.75,-100.25,1987,19.0,162.0,3.0,6.0,5.0,2.0,4.0,1.0,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,13.0
152,lentils,49.75,-100.25,1987,1367.0,162.0,3.0,6.0,5.0,2.0,4.0,1.0,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,13.0
153,mustard,49.75,-100.25,1987,1133.0,162.0,3.0,6.0,5.0,2.0,4.0,1.0,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,13.0
154,oats,49.75,-100.25,1987,56.9,162.0,3.0,6.0,5.0,2.0,4.0,1.0,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,13.0
155,peas,49.75,-100.25,1987,28.5,162.0,3.0,6.0,5.0,2.0,4.0,1.0,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,13.0
156,spring_wheat,49.75,-100.25,1987,28.2,162.0,3.0,6.0,5.0,2.0,4.0,1.0,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,13.0
157,winter_wheat,49.75,-100.25,1987,21.3,162.0,3.0,6.0,5.0,2.0,4.0,1.0,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,13.0
158,barley,50.25,-100.25,1987,56.7,159.0,3.0,5.0,5.0,2.0,3.0,0.0,19.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,0.0,3.0,6.0,6.0
159,canary_seed,50.25,-100.25,1987,1180.0,159.0,3.0,5.0,5.0,2.0,3.0,0.0,19.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,0.0,3.0,6.0,6.0
160,canola,50.25,-100.25,1987,27.3,159.0,3.0,5.0,5.0,2.0,3.0,0.0,19.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,0.0,3.0,6.0,6.0
161,corn,50.25,-100.25,1987,86.0,159.0,3.0,5.0,5.0,2.0,3.0,0.0,19.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,0.0,3.0,6.0,6.0
162,durum_wheat,50.25,-100.25,1987,27.1,159.0,3.0,5.0,5.0,2.0,3.0,0.0,19.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,0.0,3.0,6.0,6.0
163,fall_rye,50.25,-100.25,1987,25.5,159.0,3.0,5.0,5.0,2.0,3.0,0.0,19.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,0.0,3.0,6.0,6.0
164,flaxseed,50.25,-100.25,1987,21.7,159.0,3.0,5.0,5.0,2.0,3.0,0.0,19.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,0.0,3.0,6.0,6.0
165,lentils,50.25,-100.25,1987,1367.0,159.0,3.0,5.0,5.0,2.0,3.0,0.0,19.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,0.0,3.0,6.0,6.0
166,mustard,50.25,-100.25,1987,1133.0,159.0,3.0,5.0,5.0,2.0,3.0,0.0,19.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,0.0,3.0,6.0,6.0
167,oats,50.25,-100.25,1987,63.2,159.0,3.0,5.0,5.0,2.0,3.0,0.0,19.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,0.0,3.0,6.0,6.0
168,peas,50.25,-100.25,1987,33.1,159.0,3.0,5.0,5.0,2.0,3.0,0.0,19.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,0.0,3.0,6.0,6.0
169,spring_wheat,50.25,-100.25,1987,32.8,159.0,3.0,5.0,5.0,2.0,3.0,0.0,19.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,0.0,3.0,6.0,6.0
170,winter_wheat,50.25,-100.25,1987,27.0,159.0,3.0,5.0,5.0,2.0,3.0,0.0,19.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,0.0,3.0,6.0,6.0
171,barley,51.25,-101.25,1987,52.0,160.0,2.0,4.0,4.0,2.0,1.0,3.0,24.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,0.0,3.0,7.0,6.0
172,canary_seed,51.25,-101.25,1987,1180.0,160.0,2.0,4.0,4.0,2.0,1.0,3.0,24.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,0.0,3.0,7.0,6.0
173,canola,51.25,-101.25,1987,27.0,160.0,2.0,4.0,4.0,2.0,1.0,3.0,24.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,0.0,3.0,7.0,6.0
174,corn,51.25,-101.25,1987,86.0,160.0,2.0,4.0,4.0,2.0,1.0,3.0,24.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,0.0,3.0,7.0,6.0
175,durum_wheat,51.25,-101.25,1987,27.1,160.0,2.0,4.0,4.0,2.0,1.0,3.0,24.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,0.0,3.0,7.0,6.0
176,fall_rye,51.25,-101.25,1987,28.5,160.0,2.0,4.0,4.0,2.0,1.0,3.0,24.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,0.0,3.0,7.0,6.0
177,flaxseed,51.25,-101.25,1987,20.3,160.0,2.0,4.0,4.0,2.0,1.0,3.0,24.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,0.0,3.0,7.0,6.0
178,lentils,51.25,-101.25,1987,1367.0,160.0,2.0,4.0,4.0,2.0,1.0,3.0,24.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,0.0,3.0,7.0,6.0
179,mustard,51.25,-101.25,1987,1133.0,160.0,2.0,4.0,4.0,2.0,1.0,3.0,24.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,0.0,3.0,7.0,6.0
180,oats,51.25,-101.25,1987,60.0,160.0,2.0,4.0,4.0,2.0,1.0,3.0,24.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,0.0,3.0,7.0,6.0
181,peas,51.25,-101.25,1987,28.9,160.0,2.0,4.0,4.0,2.0,1.0,3.0,24.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,0.0,3.0,7.0,6.0
182,spring_wheat,51.25,-101.25,1987,29.1,160.0,2.0,4.0,4.0,2.0,1.0,3.0,24.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,0.0,3.0,7.0,6.0
183,winter_wheat,51.25,-101.25,1987,26.7,160.0,2.0,4.0,4.0,2.0,1.0,3.0,24.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,0.0,3.0,7.0,6.0
184,barley,52.25,-101.25,1987,47.1,161.0,3.0,4.0,4.0,1.0,0.0,2.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,31.0,0.0,3.0,7.0,8.0
185,canary_seed,52.25,-101.25,1987,1180.0,161.0,3.0,4.0,4.0,1.0,0.0,2.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,31.0,0.0,3.0,7.0,8.0
186,canola,52.25,-101.25,1987,22.4,161.0,3.0,4.0,4.0,1.0,0.0,2.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,31.0,0.0,3.0,7.0,8.0
187,corn,52.25,-101.25,1987,86.0,161.0,3.0,4.0,4.0,1.0,0.0,2.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,31.0,0.0,3.0,7.0,8.0
188,durum_wheat,52.25,-101.25,1987,27.1,161.0,3.0,4.0,4.0,1.0,0.0,2.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,31.0,0.0,3.0,7.0,8.0
189,fall_rye,52.25,-101.25,1987,31.0,161.0,3.0,4.0,4.0,1.0,0.0,2.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,31.0,0.0,3.0,7.0,8.0
190,flaxseed,52.25,-101.25,1987,19.6,161.0,3.0,4.0,4.0,1.0,0.0,2.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,31.0,0.0,3.0,7.0,8.0
191,lentils,52.25,-101.25,1987,1367.0,161.0,3.0,4.0,4.0,1.0,0.0,2.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,31.0,0.0,3.0,7.0,8.0
192,mustard,52.25,-101.25,1987,1133.0,161.0,3.0,4.0,4.0,1.0,0.0,2.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,31.0,0.0,3.0,7.0,8.0
193,oats,52.25,-101.25,1987,53.2,161.0,3.0,4.0,4.0,1.0,0.0,2.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,31.0,0.0,3.0,7.0,8.0
194,peas,52.25,-101.25,1987,31.1,161.0,3.0,4.0,4.0,1.0,0.0,2.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,31.0,0.0,3.0,7.0,8.0
195,spring_wheat,52.25,-101.25,1987,26.8,161.0,3.0,4.0,4.0,1.0,0.0,2.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,31.0,0.0,3.0,7.0,8.0
196,winter_wheat,52.25,-101.25,1987,25.7,161.0,3.0,4.0,4.0,1.0,0.0,2.0,13.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,31.0,0.0,3.0,7.0,8.0
197,barley,51.25,-99.75,1987,49.3,181.0,2.0,6.0,4.0,3.0,0.0,1.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,3.0,7.0,10.0
198,canary_seed,51.25,-99.75,1987,1180.0,181.0,2.0,6.0,4.0,3.0,0.0,1.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,3.0,7.0,10.0
199,canola,51.25,-99.75,1987,24.1,181.0,2.0,6.0,4.0,3.0,0.0,1.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,3.0,7.0,10.0
200,corn,51.25,-99.75,1987,86.0,181.0,2.0,6.0,4.0,3.0,0.0,1.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,3.0,7.0,10.0
201,durum_wheat,51.25,-99.75,1987,27.1,181.0,2.0,6.0,4.0,3.0,0.0,1.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,3.0,7.0,10.0
202,fall_rye,51.25,-99.75,1987,26.9,181.0,2.0,6.0,4.0,3.0,0.0,1.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,3.0,7.0,10.0
203,flaxseed,51.25,-99.75,1987,17.8,181.0,2.0,6.0,4.0,3.0,0.0,1.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,3.0,7.0,10.0
204,lentils,51.25,-99.75,1987,1367.0,181.0,2.0,6.0,4.0,3.0,0.0,1.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,3.0,7.0,10.0
205,mustard,51.25,-99.75,1987,1133.0,181.0,2.0,6.0,4.0,3.0,0.0,1.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,3.0,7.0,10.0
206,oats,51.25,-99.75,1987,57.9,181.0,2.0,6.0,4.0,3.0,0.0,1.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,3.0,7.0,10.0
207,peas,51.25,-99.75,1987,26.3,181.0,2.0,6.0,4.0,3.0,0.0,1.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,3.0,7.0,10.0
208,spring_wheat,51.25,-99.75,1987,27.2,181.0,2.0,6.0,4.0,3.0,0.0,1.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,3.0,7.0,10.0
209,winter_wheat,51.25,-99.75,1987,25.0,181.0,2.0,6.0,4.0,3.0,0.0,1.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,3.0,7.0,10.0
210,barley,49.75,-98.25,1987,56.4,186.0,3.0,6.0,5.0,1.0,3.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,8.0,13.0
211,canary_seed,49.75,-98.25,1987,1180.0,186.0,3.0,6.0,5.0,1.0,3.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,8.0,13.0
212,canola,49.75,-98.25,1987,26.1,186.0,3.0,6.0,5.0,1.0,3.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,8.0,13.0
213,corn,49.75,-98.25,1987,86.0,186.0,3.0,6.0,5.0,1.0,3.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,8.0,13.0
214,durum_wheat,49.75,-98.25,1987,27.1,186.0,3.0,6.0,5.0,1.0,3.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,8.0,13.0
215,fall_rye,49.75,-98.25,1987,33.6,186.0,3.0,6.0,5.0,1.0,3.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,8.0,13.0
216,flaxseed,49.75,-98.25,1987,20.8,186.0,3.0,6.0,5.0,1.0,3.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,8.0,13.0
217,lentils,49.75,-98.25,1987,1367.0,186.0,3.0,6.0,5.0,1.0,3.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,8.0,13.0
218,mustard,49.75,-98.25,1987,1133.0,186.0,3.0,6.0,5.0,1.0,3.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,8.0,13.0
219,oats,49.75,-98.25,1987,66.1,186.0,3.0,6.0,5.0,1.0,3.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,8.0,13.0
220,peas,49.75,-98.25,1987,29.7,186.0,3.0,6.0,5.0,1.0,3.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,8.0,13.0
221,spring_wheat,49.75,-98.25,1987,34.0,186.0,3.0,6.0,5.0,1.0,3.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,8.0,13.0
222,winter_wheat,49.75,-98.25,1987,43.3,186.0,3.0,6.0,5.0,1.0,3.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,8.0,13.0
223,barley,49.25,-98.25,1987,55.6,186.0,3.0,6.0,5.0,1.0,4.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,6.0,19.0
224,canary_seed,49.25,-98.25,1987,1180.0,186.0,3.0,6.0,5.0,1.0,4.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,6.0,19.0
225,canola,49.25,-98.25,1987,26.5,186.0,3.0,6.0,5.0,1.0,4.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,6.0,19.0
226,corn,49.25,-98.25,1987,86.0,186.0,3.0,6.0,5.0,1.0,4.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,6.0,19.0
227,durum_wheat,49.25,-98.25,1987,27.1,186.0,3.0,6.0,5.0,1.0,4.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,6.0,19.0
228,fall_rye,49.25,-98.25,1987,26.9,186.0,3.0,6.0,5.0,1.0,4.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,6.0,19.0
229,flaxseed,49.25,-98.25,1987,20.5,186.0,3.0,6.0,5.0,1.0,4.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,6.0,19.0
230,lentils,49.25,-98.25,1987,1367.0,186.0,3.0,6.0,5.0,1.0,4.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,6.0,19.0
231,mustard,49.25,-98.25,1987,1133.0,186.0,3.0,6.0,5.0,1.0,4.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,6.0,19.0
232,oats,49.25,-98.25,1987,64.2,186.0,3.0,6.0,5.0,1.0,4.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,6.0,19.0
233,peas,49.25,-98.25,1987,29.6,186.0,3.0,6.0,5.0,1.0,4.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,6.0,19.0
234,spring_wheat,49.25,-98.25,1987,32.9,186.0,3.0,6.0,5.0,1.0,4.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,6.0,19.0
235,winter_wheat,49.25,-98.25,1987,27.1,186.0,3.0,6.0,5.0,1.0,4.0,3.0,18.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,4.0,6.0,19.0
236,barley,49.75,-96.75,1987,57.4,161.0,2.0,5.0,3.0,1.0,3.0,3.0,17.0,14.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,57.0,0.0,4.0,6.0,13.0
237,canary_seed,49.75,-96.75,1987,1180.0,161.0,2.0,5.0,3.0,1.0,3.0,3.0,17.0,14.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,57.0,0.0,4.0,6.0,13.0
238,canola,49.75,-96.75,1987,26.3,161.0,2.0,5.0,3.0,1.0,3.0,3.0,17.0,14.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,57.0,0.0,4.0,6.0,13.0
239,corn,49.75,-96.75,1987,86.0,161.0,2.0,5.0,3.0,1.0,3.0,3.0,17.0,14.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,57.0,0.0,4.0,6.0,13.0
240,durum_wheat,49.75,-96.75,1987,27.1,161.0,2.0,5.0,3.0,1.0,3.0,3.0,17.0,14.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,57.0,0.0,4.0,6.0,13.0
241,fall_rye,49.75,-96.75,1987,27.7,161.0,2.0,5.0,3.0,1.0,3.0,3.0,17.0,14.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,57.0,0.0,4.0,6.0,13.0
242,flaxseed,49.75,-96.75,1987,21.4,161.0,2.0,5.0,3.0,1.0,3.0,3.0,17.0,14.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,57.0,0.0,4.0,6.0,13.0
243,lentils,49.75,-96.75,1987,1367.0,161.0,2.0,5.0,3.0,1.0,3.0,3.0,17.0,14.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,57.0,0.0,4.0,6.0,13.0
244,mustard,49.75,-96.75,1987,1133.0,161.0,2.0,5.0,3.0,1.0,3.0,3.0,17.0,14.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,57.0,0.0,4.0,6.0,13.0
